loss,accuracy,val_loss,val_accuracy,epoch
0.6837264560163021,0.5234375,0.6702613830566406,0.5882353186607361,1
0.6745738685131073,0.5869140625,0.628145674864451,0.6823529601097107,2
0.6460635513067245,0.6455078125,0.5293230017026266,0.7470588088035583,3
0.6037327572703362,0.6923828125,0.5499307910601298,0.7352941036224365,4
0.5622950904071331,0.7236328125,0.4863312045733134,0.7941176295280457,5
0.5390563048422337,0.7294921875,0.5002236167589823,0.8235294222831726,6
0.5291693732142448,0.7451171875,0.37205633521080017,0.8588235378265381,7
0.4818424880504608,0.7841796875,0.412959486246109,0.8235294222831726,8
0.4748925268650055,0.77734375,0.3483206232388814,0.8764705657958984,9
0.4891579318791628,0.77734375,0.5088934302330017,0.7352941036224365,10
0.4583835266530514,0.794921875,0.3932771583398183,0.841176450252533,11
0.42787226662039757,0.8134765625,0.34230132897694904,0.8588235378265381,12
0.4653931297361851,0.7861328125,0.460790753364563,0.8058823347091675,13
0.4503481797873974,0.8115234375,0.3677877088387807,0.800000011920929,14
0.42844547517597675,0.8037109375,0.3909849226474762,0.8176470398902893,15
0.44071725010871887,0.8017578125,0.4350336293379466,0.8176470398902893,16
0.4316548015922308,0.8076171875,0.41190995772679645,0.800000011920929,17
0.42771389707922935,0.8095703125,0.4096661905447642,0.770588219165802,18
0.4056483879685402,0.818359375,0.33716018001238507,0.8705882430076599,19
0.43332094699144363,0.8017578125,0.36691222588221234,0.8647058606147766,20
0.4185826685279608,0.8203125,0.37986557682355243,0.8470588326454163,21
0.3968773875385523,0.8251953125,0.3262253801027934,0.8352941274642944,22
0.3952468018978834,0.8388671875,0.33798666298389435,0.8705882430076599,23
0.37925935536623,0.8486328125,0.42893944183985394,0.7882353067398071,24
0.3951355963945389,0.8125,0.27778511742750805,0.9058823585510254,25
0.407993134111166,0.8173828125,0.39504608511924744,0.8352941274642944,26
0.39028927125036716,0.8271484375,0.33016441265741986,0.8647058606147766,27
0.3675235863775015,0.8212890625,0.3145587642987569,0.8823529481887817,28
0.41618354991078377,0.8134765625,0.26461392144362134,0.9176470637321472,29
0.3107212856411934,0.86328125,0.31717127561569214,0.8823529481887817,30
0.32507996540516615,0.859375,0.26608818769454956,0.8882352709770203,31
0.34875564835965633,0.85546875,0.3290436367193858,0.8647058606147766,32
0.3780025765299797,0.837890625,0.34392420450846356,0.8588235378265381,33
0.30979696568101645,0.8642578125,0.23698720335960388,0.8999999761581421,34
0.3480082331225276,0.849609375,0.20177860061327615,0.9235293865203857,35
0.37238417100161314,0.84375,0.28060251971085864,0.9058823585510254,36
0.3745352756232023,0.8369140625,0.29086189965407055,0.8941176533699036,37
0.35930643044412136,0.8427734375,0.26627067228158313,0.8941176533699036,38
0.3473556684330106,0.859375,0.30512585242589313,0.8705882430076599,39
0.3302795011550188,0.8544921875,0.20301941533883414,0.9176470637321472,40
0.30436503514647484,0.876953125,0.29229135314623517,0.8764705657958984,41
0.31666506081819534,0.873046875,0.2989189624786377,0.8764705657958984,42
0.30530555732548237,0.87109375,0.29469871520996094,0.8941176533699036,43
0.31313392892479897,0.8681640625,0.18905783196290335,0.9058823585510254,44
0.30253315437585115,0.87109375,0.17863346139589945,0.9411764740943909,45
0.3175509739667177,0.8671875,0.2925283412138621,0.8705882430076599,46
0.3398960120975971,0.8525390625,0.3336772918701172,0.8647058606147766,47
0.30258875899016857,0.87109375,0.21765653043985367,0.9176470637321472,48
0.2852823603898287,0.8818359375,0.18600666522979736,0.929411768913269,49
0.2841668613255024,0.875,0.23623503744602203,0.9117646813392639,50
0.2785339578986168,0.88671875,0.24162978927294412,0.9352940917015076,51
0.27577819488942623,0.8779296875,0.2055516093969345,0.929411768913269,52
0.3101040106266737,0.8544921875,0.24133776624997458,0.9176470637321472,53
0.33965674601495266,0.8369140625,0.31242512663205463,0.8941176533699036,54
0.3322982545942068,0.85546875,0.22057391703128815,0.9117646813392639,55
0.25575858633965254,0.8935546875,0.13491623848676682,0.9411764740943909,56
0.2657956900075078,0.88671875,0.24380413194497427,0.9117646813392639,57
0.2449733428657055,0.8955078125,0.28049859404563904,0.8823529481887817,58
0.2858435958623886,0.87890625,0.3308531939983368,0.8941176533699036,59
0.2501746891066432,0.8896484375,0.28045623501141864,0.8705882430076599,60
0.26026138942688704,0.890625,0.1745487650235494,0.9176470637321472,61
0.2562976283952594,0.892578125,0.29232872525850934,0.8823529481887817,62
0.2826376212760806,0.869140625,0.17201262960831323,0.9470587968826294,63
0.2235891865566373,0.9130859375,0.14056091010570526,0.9470587968826294,64
0.267924721352756,0.8837890625,0.33615602056185406,0.8588235378265381,65
0.25452922424301505,0.880859375,0.17097350458304086,0.929411768913269,66
0.2634495315141976,0.8955078125,0.25057676434516907,0.9411764740943909,67
0.24395672511309385,0.892578125,0.13563425838947296,0.9470587968826294,68
0.260890020057559,0.8974609375,0.20014817516009012,0.9235293865203857,69
0.28856212366372347,0.876953125,0.2833016365766525,0.8999999761581421,70
0.25508332904428244,0.89453125,0.15696295102437338,0.9352940917015076,71
0.21836113184690475,0.91015625,0.17255150278409323,0.9470587968826294,72
0.2174975941888988,0.91015625,0.22279177606105804,0.9058823585510254,73
0.25148333609104156,0.904296875,0.12545263022184372,0.9470587968826294,74
0.2466320740059018,0.8994140625,0.09615028277039528,0.9882352948188782,75
0.23347110394388437,0.8984375,0.1493032326300939,0.970588207244873,76
0.24021044187247753,0.908203125,0.1450719212492307,0.9470587968826294,77
0.22159989457577467,0.908203125,0.1539935643474261,0.9588235020637512,78
0.23305254243314266,0.90625,0.15685372551282248,0.929411768913269,79
0.2110009090974927,0.919921875,0.2926239420970281,0.8588235378265381,80
0.21394267678260803,0.90625,0.23687724272410074,0.9235293865203857,81
0.2238932102918625,0.9072265625,0.19571604331334433,0.9352940917015076,82
0.21874743746593595,0.908203125,0.15198111534118652,0.9352940917015076,83
0.2190218959003687,0.9033203125,0.18170900891224542,0.9235293865203857,84
0.2292121583595872,0.912109375,0.17890379826227823,0.929411768913269,85
0.23653369303792715,0.8994140625,0.3019694983959198,0.8764705657958984,86
0.24389593210071325,0.9052734375,0.1815980300307274,0.9235293865203857,87
0.19824969675391912,0.9228515625,0.13777553290128708,0.9352940917015076,88
0.2281289603561163,0.908203125,0.11726397027571996,0.9588235020637512,89
0.21202987572178245,0.9130859375,0.16241066654523215,0.929411768913269,90
0.19629874732345343,0.9208984375,0.16031219065189362,0.929411768913269,91
0.23263833485543728,0.900390625,0.14652397483587265,0.9411764740943909,92
0.2244268273934722,0.90625,0.15164196491241455,0.9352940917015076,93
0.21364655951038003,0.9150390625,0.16734150797128677,0.929411768913269,94
0.27653751615434885,0.87890625,0.16223419706026712,0.9352940917015076,95
0.19272827496752143,0.9189453125,0.2332686980565389,0.9235293865203857,96
0.23978786170482635,0.8955078125,0.14115593334039053,0.9470587968826294,97
0.20395441260188818,0.9208984375,0.1379477654894193,0.9529411792755127,98
0.20567500311881304,0.9228515625,0.18137512604395548,0.9352940917015076,99
0.21641849866136909,0.916015625,0.1241571381688118,0.929411768913269,100
0.19528303761035204,0.923828125,0.1143602803349495,0.9529411792755127,101
0.18039765115827322,0.923828125,0.10383240506052971,0.9764705896377563,102
0.187126403208822,0.919921875,0.1518025373419126,0.9529411792755127,103
0.19335578894242644,0.9267578125,0.0980451578895251,0.970588207244873,104
0.19220267608761787,0.9228515625,0.1161294827858607,0.9588235020637512,105
0.19770746678113937,0.9150390625,0.17405062168836594,0.9176470637321472,106
0.2249797061085701,0.9072265625,0.16723586122194925,0.929411768913269,107
0.223557545337826,0.912109375,0.09885408605138461,0.9588235020637512,108
0.19421399477869272,0.9228515625,0.12614338099956512,0.9411764740943909,109
0.16228090832009912,0.9365234375,0.13275313874085745,0.9470587968826294,110
0.18826418509706855,0.921875,0.15209069848060608,0.9411764740943909,111
0.1961990217678249,0.919921875,0.16215102871259054,0.929411768913269,112
0.16879981756210327,0.9296875,0.14387150357166925,0.929411768913269,113
0.1762178516946733,0.92578125,0.1055843656261762,0.9764705896377563,114
0.19630359951406717,0.919921875,0.11225444575150807,0.9588235020637512,115
0.16070043435320258,0.9326171875,0.12181773036718369,0.9588235020637512,116
0.1668928526341915,0.9365234375,0.15216454366842905,0.9470587968826294,117
0.16770641738548875,0.9326171875,0.09399320185184479,0.970588207244873,118
0.15707686403766274,0.9375,0.09474219754338264,0.970588207244873,119
0.24530257377773523,0.8916015625,0.16957983374595642,0.9588235020637512,120
0.2215673504397273,0.9150390625,0.12078063935041428,0.9529411792755127,121
0.18717199889943004,0.927734375,0.14269253114859262,0.929411768913269,122
0.2053255056962371,0.916015625,0.14136670033137003,0.9529411792755127,123
0.2215383369475603,0.91796875,0.14813925325870514,0.9411764740943909,124
0.20944226114079356,0.9150390625,0.11508926500876744,0.9529411792755127,125
0.20273327967152,0.919921875,0.1617151846488317,0.9352940917015076,126
0.20935753360390663,0.912109375,0.09269541874527931,0.970588207244873,127
0.1860425341874361,0.9169921875,0.13524936139583588,0.9470587968826294,128
0.16018794337287545,0.931640625,0.09819205105304718,0.9647058844566345,129
0.18007147777825594,0.9228515625,0.09420353919267654,0.9588235020637512,130
0.1452392190694809,0.9443359375,0.09081687778234482,0.9470587968826294,131
0.160338896792382,0.93359375,0.0882714216907819,0.970588207244873,132
0.15833737654611468,0.9404296875,0.08224167178074519,0.9647058844566345,133
0.18576029315590858,0.921875,0.09730525066455205,0.9588235020637512,134
0.16284772846847773,0.9267578125,0.12270151575406392,0.9411764740943909,135
0.17536765057593584,0.9228515625,0.07241390645503998,0.9882352948188782,136
0.15542809152975678,0.9345703125,0.08565842856963475,0.9647058844566345,137
0.17923564231023192,0.9404296875,0.09883022805054982,0.9588235020637512,138
0.16443994967266917,0.9345703125,0.10619449615478516,0.9764705896377563,139
0.18740883888676763,0.9326171875,0.24817158778508505,0.8941176533699036,140
0.1728008585050702,0.9248046875,0.1159549206495285,0.9411764740943909,141
0.1593897077254951,0.939453125,0.11756630117694537,0.9529411792755127,142
0.13641669135540724,0.9443359375,0.09184549873073895,0.9588235020637512,143
0.18062917375937104,0.923828125,0.05913896982868513,0.9764705896377563,144
0.15236082952469587,0.9345703125,0.10624423623085022,0.9647058844566345,145
0.1666708062402904,0.9306640625,0.19793048997720084,0.9235293865203857,146
0.21047105826437473,0.9072265625,0.15975613643725714,0.9352940917015076,147
0.1394457994028926,0.951171875,0.09458461403846741,0.9529411792755127,148
0.19242768082767725,0.9228515625,0.10706642021735509,0.9647058844566345,149
0.15858169319108129,0.9296875,0.13091917087634405,0.9529411792755127,150
0.1457990948110819,0.9423828125,0.11399604628483455,0.9588235020637512,151
0.14898909581825137,0.939453125,0.10059625407059987,0.9529411792755127,152
0.1453242157585919,0.9345703125,0.11474595715602239,0.9470587968826294,153
0.16864507272839546,0.9326171875,0.1122922816624244,0.9470587968826294,154
0.1420158902183175,0.9453125,0.0780011812845866,0.9764705896377563,155
0.139052408747375,0.9443359375,0.11885794003804524,0.9411764740943909,156
0.15706487465649843,0.9375,0.08869381497303645,0.9647058844566345,157
0.1617349865846336,0.9375,0.0894272265334924,0.9529411792755127,158
0.19650675915181637,0.9267578125,0.0770504226287206,0.9882352948188782,159
0.15460871532559395,0.9384765625,0.12113571166992188,0.9470587968826294,160
0.13097038911655545,0.9501953125,0.06606477747360866,0.9647058844566345,161
0.14751049946062267,0.943359375,0.09225718180338542,0.9647058844566345,162
0.15539137599989772,0.9296875,0.08401660621166229,0.9647058844566345,163
0.1809045411646366,0.927734375,0.05494456924498081,0.9882352948188782,164
0.1461148397065699,0.94140625,0.07946098844210307,0.9764705896377563,165
0.14770701993256807,0.935546875,0.1294944261511167,0.9529411792755127,166
0.13552895514294505,0.955078125,0.09328533088167508,0.970588207244873,167
0.09565603017108515,0.958984375,0.12188832958539327,0.9529411792755127,168
0.15385739225894213,0.923828125,0.1272490198413531,0.9588235020637512,169
0.138057392090559,0.9384765625,0.07486422608296077,0.970588207244873,170
0.17868770379573107,0.9228515625,0.14123723159233728,0.9352940917015076,171
0.17069612815976143,0.9375,0.10648425916830699,0.9529411792755127,172
0.14884950872510672,0.9453125,0.11942264686028163,0.9647058844566345,173
0.15038804383948445,0.9423828125,0.0851720521847407,0.970588207244873,174
0.14196460042148829,0.9384765625,0.12665677070617676,0.9588235020637512,175
0.1530245249159634,0.9423828125,0.10420234377185504,0.9588235020637512,176
0.1721713077276945,0.9306640625,0.07339962323506673,0.9882352948188782,177
0.1378381778486073,0.9384765625,0.08971363306045532,0.9647058844566345,178
0.12709250021725893,0.9462890625,0.09807063018282254,0.9470587968826294,179
0.10955322394147515,0.9560546875,0.056655378391345344,0.970588207244873,180
0.1277502989396453,0.947265625,0.037395124634106956,0.9823529124259949,181
0.13805439020507038,0.94921875,0.25824058055877686,0.8764705657958984,182
0.20372634753584862,0.9130859375,0.16447403033574423,0.929411768913269,183
0.2015478378161788,0.921875,0.07709567000468572,0.9647058844566345,184
0.14190039806999266,0.943359375,0.11089836557706197,0.9588235020637512,185
0.12259565317071974,0.9580078125,0.06265632870296638,0.9588235020637512,186
0.15621242206543684,0.9326171875,0.06416929016510646,0.9823529124259949,187
0.1354070210363716,0.9423828125,0.1017529418071111,0.9352940917015076,188
0.13574826484546065,0.9443359375,0.0646688702205817,0.970588207244873,189
0.12309632450342178,0.9453125,0.11879115303357442,0.9470587968826294,190
0.11118597490713,0.955078125,0.05654283861319224,0.9823529124259949,191
0.13346602953970432,0.9462890625,0.07397415861487389,0.970588207244873,192
0.13480755710043013,0.9541015625,0.11840847382942836,0.9529411792755127,193
0.13584998482838273,0.94921875,0.08333013951778412,0.9588235020637512,194
0.14158063288778067,0.9453125,0.07898929715156555,0.970588207244873,195
0.14566417085006833,0.943359375,0.053431558112303414,0.9764705896377563,196
0.14064805302768946,0.947265625,0.12283450116713841,0.9529411792755127,197
0.15115789789706469,0.9404296875,0.2871099164088567,0.8823529481887817,198
0.19932795502245426,0.9208984375,0.06363529711961746,0.9882352948188782,199
0.12984859594143927,0.9453125,0.10130393008391063,0.970588207244873,200
0.1689907843247056,0.935546875,0.15754506488641104,0.9352940917015076,201
0.15301861404441297,0.9404296875,0.2241798440615336,0.929411768913269,202
0.1705819172784686,0.9296875,0.10050693030158679,0.9529411792755127,203
0.14352675341069698,0.9462890625,0.10404274861017863,0.9647058844566345,204
0.13616742985323071,0.9443359375,0.0825876568754514,0.9764705896377563,205
0.1474800268188119,0.9365234375,0.17989485214153925,0.9235293865203857,206
0.13922611926682293,0.939453125,0.07945093885064125,0.9764705896377563,207
0.18019499303773046,0.9248046875,0.13899561762809753,0.929411768913269,208
0.12351609719917178,0.9521484375,0.08342258880535762,0.970588207244873,209
0.10129325976595283,0.9609375,0.04327250768740972,0.9823529124259949,210
0.13384714536368847,0.943359375,0.087588998178641,0.9647058844566345,211
0.12771860067732632,0.947265625,0.11124221980571747,0.9529411792755127,212
0.13658600207418203,0.947265625,0.09960625072320302,0.9647058844566345,213
0.1356795325409621,0.9501953125,0.03291749147077402,0.9823529124259949,214
0.13074047258123755,0.94921875,0.05914294719696045,0.9764705896377563,215
0.13202189793810248,0.9521484375,0.10827001184225082,0.970588207244873,216
0.1528235860168934,0.939453125,0.04262307845056057,0.9941176176071167,217
0.1564608784392476,0.9365234375,0.19034348924954733,0.929411768913269,218
0.12676396209280938,0.9541015625,0.11192015806833903,0.9529411792755127,219
0.14576631924137473,0.943359375,0.05153235544761022,0.9823529124259949,220
0.13182778097689152,0.9453125,0.08880573759476344,0.9647058844566345,221
0.13680062699131668,0.953125,0.07297896097103755,0.9823529124259949,222
0.1420135130174458,0.9384765625,0.08746630946795146,0.9647058844566345,223
0.13447183277457952,0.94921875,0.06426144018769264,0.9823529124259949,224
0.10167361702769995,0.9609375,0.03657523294289907,0.9882352948188782,225
0.14628953416831791,0.94921875,0.08265327662229538,0.9823529124259949,226
0.14399191783741117,0.9375,0.1800723820924759,0.9411764740943909,227
0.12319044629111886,0.9482421875,0.05926726261774699,0.9823529124259949,228
0.1314299600198865,0.9453125,0.05639402816692988,0.9882352948188782,229
